id,member_id,loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_major_derog,mths_since_last_record,pub_rec,open_acc,total_acc,acc_now_delinq,tot_coll_amt,revol_bal,revol_util,total_credit_rv,tot_cur_bal,int_rate
38569213,41353158.0,6000.0,36.0,AUTO TECHNICIAN ,7 years,RENT,55000.0,Source Verified,debt_consolidation,852xx,AZ,6.66,0.0,1997-11-01,2.0,70.0,70.0,,0.0,4.0,33.0,0.0,0.0,4296.0,36.7,11700.0,12451.0,14.31
55390266,58991979.0,8000.0,36.0,Server,1 year,RENT,50000.0,Source Verified,debt_consolidation,331xx,FL,5.71,1.0,2001-04-01,0.0,22.0,22.0,,0.0,11.0,26.0,0.0,0.0,9969.0,36.8,19900.0,22778.0,8.18
54177628,57718361.0,10000.0,36.0,President,1 year,RENT,23000.0,Source Verified,debt_consolidation,606xx,IL,9.13,0.0,2000-08-01,0.0,34.0,,,0.0,9.0,17.0,0.0,0.0,5749.0,34.8,16500.0,5749.0,6.24
46815989,49963835.0,11000.0,36.0,AML analyst,1 year,RENT,42240.0,Verified,debt_consolidation,841xx,UT,22.61,0.0,2005-06-01,0.0,,,,0.0,8.0,8.0,0.0,0.0,9491.0,94.9,10000.0,40951.0,13.99
44431177,47478961.0,20025.0,36.0,Postdoctoral Researcher,4 years,RENT,50250.0,Verified,debt_consolidation,146xx,NY,8.18,0.0,2005-05-01,0.0,,,,0.0,20.0,30.0,0.0,0.0,4222.0,8.7,48700.0,5432.0,12.69
42443247,45409964.0,35000.0,60.0,Sr. Project Manager,< 1 year,MORTGAGE,115000.0,Verified,debt_consolidation,630xx,MO,20.85,0.0,1998-04-01,0.0,,,,0.0,7.0,35.0,0.0,0.0,38862.0,94.1,41300.0,390149.0,13.99
39740076,42563830.0,14700.0,60.0,Quality control ,9 years,RENT,35000.0,Not Verified,debt_consolidation,018xx,MA,18.62,0.0,2007-02-01,0.0,,,,0.0,8.0,13.0,0.0,0.0,14762.0,73.4,20100.0,18621.0,20.99
46732861,49880612.0,5600.0,36.0,Junior System Administrator,< 1 year,RENT,15600.0,Not Verified,debt_consolidation,104xx,NY,13.88,0.0,2008-04-01,0.0,,,,0.0,4.0,6.0,0.0,0.0,4323.0,42.8,10100.0,6384.0,11.53
54828305,58399021.0,18000.0,36.0,teacher assistant,10+ years,MORTGAGE,40000.0,Not Verified,credit_card,080xx,NJ,18.03,0.0,2002-06-01,0.0,,,,0.0,9.0,23.0,0.0,0.0,26633.0,50.0,53400.0,142303.0,9.17
52139849,55599582.0,9150.0,36.0,Community Health Worker,10+ years,MORTGAGE,28000.0,Not Verified,home_improvement,495xx,MI,15.17,0.0,2003-11-01,2.0,36.0,36.0,,0.0,7.0,15.0,0.0,553.0,2856.0,30.4,9400.0,22969.0,14.65
43370293,46397055.0,4950.0,36.0,,n/a,RENT,14000.0,Verified,debt_consolidation,927xx,CA,21.78,0.0,2001-06-01,0.0,,,,0.0,8.0,16.0,0.0,0.0,8540.0,66.2,12900.0,8540.0,16.55
40500267,43364984.0,7000.0,36.0,Accountant,7 years,MORTGAGE,40000.0,Verified,credit_card,988xx,WA,21.72,0.0,1993-05-01,1.0,75.0,,,0.0,12.0,30.0,0.0,0.0,7275.0,32.2,22600.0,135417.0,11.44
42393533,45360258.0,10200.0,36.0,Technician,< 1 year,RENT,40000.0,Source Verified,debt_consolidation,662xx,KS,14.28,0.0,2002-04-01,1.0,,,,0.0,6.0,7.0,0.0,344.0,2793.0,34.5,8100.0,7641.0,20.49
55260445,58841239.0,20000.0,36.0,Senior Financial Analyst,3 years,RENT,90000.0,Verified,debt_consolidation,852xx,AZ,19.32,0.0,1994-09-01,0.0,31.0,31.0,,0.0,6.0,16.0,0.0,0.0,10236.0,65.2,15700.0,32706.0,7.26
46348701,49486540.0,5000.0,36.0,Director of Architecture,< 1 year,MORTGAGE,130000.0,Not Verified,other,301xx,GA,12.36,0.0,2001-10-01,0.0,,,,0.0,10.0,25.0,0.0,973.0,28991.0,87.9,33000.0,327885.0,7.89
60892144,64933917.0,10500.0,36.0,,n/a,MORTGAGE,49340.0,Not Verified,credit_card,925xx,CA,29.63,0.0,1983-02-01,0.0,,,,0.0,11.0,15.0,0.0,0.0,11287.0,63.4,17800.0,299325.0,9.17
48514709,51763440.0,16000.0,36.0,test engineer,10+ years,RENT,130000.0,Verified,debt_consolidation,918xx,CA,15.24,2.0,2003-03-01,1.0,6.0,16.0,,0.0,19.0,40.0,0.0,0.0,18973.0,29.5,64400.0,93144.0,16.55
54688343,58259061.0,10000.0,36.0,Foreman,6 years,OWN,65000.0,Not Verified,debt_consolidation,115xx,NY,6.04,1.0,2005-08-01,0.0,16.0,16.0,,0.0,11.0,14.0,0.0,0.0,8673.0,56.0,15500.0,8673.0,12.69
57266346,60969123.0,10500.0,36.0,Project Manager,3 years,MORTGAGE,75000.0,Not Verified,credit_card,240xx,VA,11.09,0.0,2002-10-01,0.0,,,,0.0,6.0,15.0,0.0,0.0,14191.0,33.4,42500.0,267500.0,5.32
46397607,49535368.0,4000.0,36.0,Unit Coordinator,10+ years,MORTGAGE,30000.0,Not Verified,debt_consolidation,970xx,OR,13.84,1.0,2003-07-01,0.0,4.0,,,0.0,4.0,14.0,0.0,0.0,5996.0,52.1,11500.0,9486.0,12.29
39610405,42434169.0,6000.0,36.0,Medical device assembler,3 years,RENT,40000.0,Source Verified,credit_card,950xx,CA,25.95,0.0,1996-02-01,0.0,35.0,35.0,,0.0,7.0,17.0,0.0,0.0,3126.0,49.6,6300.0,36094.0,7.49
49956999,53325837.0,6125.0,36.0,Customer Relations,6 years,MORTGAGE,51000.0,Not Verified,debt_consolidation,450xx,OH,17.51,4.0,2001-06-01,3.0,38.0,19.0,23.0,1.0,3.0,32.0,0.0,0.0,1752.0,50.0,3500.0,21220.0,14.65
46766199,49914048.0,4500.0,36.0,Florist,7 years,OWN,18800.0,Not Verified,home_improvement,264xx,WV,25.93,0.0,2001-12-01,1.0,,,49.0,1.0,6.0,14.0,0.0,0.0,843.0,13.0,6500.0,23644.0,11.53
55998433,59660174.0,14000.0,36.0,manager,4 years,MORTGAGE,54000.0,Not Verified,debt_consolidation,492xx,MI,20.56,0.0,1994-05-01,0.0,,,,0.0,17.0,49.0,0.0,1442.0,13236.0,24.6,53800.0,114303.0,7.89
57365003,61067741.0,25000.0,60.0,Human Resources Manager,1 year,RENT,97500.0,Source Verified,credit_card,902xx,CA,14.81,0.0,2001-10-01,1.0,,,,0.0,8.0,18.0,0.0,0.0,10165.0,90.0,11300.0,28009.0,10.99
40552338,43417132.0,24000.0,36.0,SVP & COO,< 1 year,MORTGAGE,195000.0,Source Verified,debt_consolidation,774xx,TX,21.19,0.0,1995-01-01,0.0,,,,0.0,10.0,17.0,0.0,0.0,53522.0,84.8,63100.0,386121.0,10.49
48514788,51763520.0,35000.0,60.0,Attorney,10+ years,MORTGAGE,100000.0,Verified,credit_card,601xx,IL,18.52,0.0,1983-08-01,0.0,,,,0.0,10.0,26.0,0.0,0.0,38186.0,71.9,53100.0,422908.0,12.29
41109724,43985469.0,35000.0,60.0,Attorney,10+ years,MORTGAGE,145000.0,Source Verified,credit_card,335xx,FL,25.34,0.0,1990-09-01,1.0,,,,0.0,21.0,55.0,0.0,0.0,75259.0,70.9,106200.0,320690.0,10.99
46556963,49694702.0,30000.0,60.0,Executive Director,< 1 year,MORTGAGE,98000.0,Verified,debt_consolidation,551xx,MN,18.01,0.0,1991-12-01,0.0,40.0,53.0,,0.0,20.0,48.0,0.0,0.0,24064.0,59.4,40500.0,136484.0,17.86
40705438,43581164.0,30000.0,60.0,Branch Manager,10+ years,MORTGAGE,143860.0,Verified,debt_consolidation,925xx,CA,19.68,0.0,1999-12-01,2.0,57.0,57.0,,0.0,15.0,31.0,0.0,0.0,24908.0,67.3,37000.0,125528.0,17.57
40277306,43142024.0,20225.0,60.0,,n/a,MORTGAGE,46000.0,Verified,debt_consolidation,302xx,GA,32.09,0.0,1976-01-01,0.0,,,,0.0,10.0,25.0,0.0,0.0,23919.0,97.2,24600.0,176854.0,16.49
39320871,42124651.0,8500.0,36.0,Courier,10+ years,RENT,30000.0,Source Verified,debt_consolidation,346xx,FL,31.04,0.0,1995-12-01,1.0,,,,0.0,6.0,27.0,0.0,0.0,11647.0,69.7,16700.0,31811.0,12.99
39571063,42394865.0,10000.0,36.0,Programmer/Analyst,10+ years,MORTGAGE,96000.0,Not Verified,debt_consolidation,292xx,SC,11.58,0.0,1985-04-01,0.0,,,,0.0,9.0,27.0,0.0,0.0,26279.0,69.3,37900.0,293148.0,6.49
46175289,49283036.0,6000.0,36.0,Customer Service,10+ years,RENT,27000.0,Source Verified,debt_consolidation,431xx,OH,27.51,0.0,2000-01-01,0.0,,,65.0,1.0,6.0,8.0,0.0,0.0,7375.0,91.0,8100.0,16391.0,12.29
52738789,56248531.0,18000.0,36.0,Senior Site Manager,10+ years,RENT,92000.0,Source Verified,debt_consolidation,070xx,NJ,18.42,0.0,2001-10-01,0.0,,,116.0,1.0,9.0,32.0,0.0,0.0,14719.0,51.6,28500.0,86496.0,5.32
38536034,41319837.0,6400.0,36.0,train conductor,6 years,MORTGAGE,70000.0,Source Verified,debt_consolidation,313xx,GA,14.35,0.0,2007-08-01,0.0,,,,0.0,11.0,20.0,0.0,0.0,400.0,1.2,32100.0,159403.0,6.49
60215172,64191887.0,6000.0,36.0,Store Manager,2 years,RENT,99000.0,Source Verified,debt_consolidation,600xx,IL,7.74,0.0,2004-02-01,3.0,64.0,64.0,52.0,3.0,16.0,27.0,0.0,0.0,14041.0,20.8,67400.0,19105.0,9.99
59232767,63120598.0,19500.0,60.0,Director,5 years,MORTGAGE,58000.0,Not Verified,debt_consolidation,405xx,KY,26.36,0.0,2003-10-01,1.0,,,,0.0,15.0,38.0,0.0,0.0,19512.0,58.1,33587.0,107564.0,12.69
57126305,60829101.0,6000.0,36.0,,n/a,MORTGAGE,24000.0,Verified,debt_consolidation,312xx,GA,3.3,0.0,2000-04-01,0.0,82.0,82.0,83.0,1.0,3.0,7.0,0.0,0.0,1400.0,31.1,4500.0,22182.0,10.99
49227259,52535973.0,3600.0,36.0,Advanced Practice Nurse,3 years,MORTGAGE,90000.0,Source Verified,medical,638xx,MO,27.93,0.0,1998-03-01,0.0,86.0,86.0,,0.0,19.0,44.0,0.0,0.0,19754.0,65.4,30200.0,292163.0,12.69
48676234,51925030.0,28000.0,36.0,Deputy Sheriff,10+ years,MORTGAGE,100000.0,Verified,debt_consolidation,907xx,CA,19.6,0.0,1991-10-01,0.0,,,,0.0,13.0,27.0,0.0,0.0,72574.0,93.8,77400.0,304170.0,7.89
46674499,49822332.0,3900.0,36.0,,n/a,RENT,16600.0,Verified,debt_consolidation,405xx,KY,14.17,1.0,1990-05-01,1.0,,11.0,74.0,1.0,8.0,13.0,0.0,0.0,4660.0,46.0,10210.0,4660.0,15.61
39817214,42661927.0,35000.0,36.0,Teacher,10+ years,MORTGAGE,95000.0,Verified,credit_card,103xx,NY,31.46,0.0,1998-05-01,0.0,,,,0.0,20.0,48.0,0.0,0.0,43612.0,62.1,70200.0,454358.0,13.66
48615575,51864322.0,22000.0,36.0,Survey Crew Leader,10+ years,OWN,44000.0,Source Verified,debt_consolidation,782xx,TX,24.33,0.0,2001-12-01,0.0,30.0,,,0.0,3.0,8.0,0.0,0.0,17863.0,97.1,18400.0,39370.0,16.99
52979558,56479288.0,13000.0,60.0,Analyst,5 years,MORTGAGE,59000.0,Not Verified,credit_card,120xx,NY,32.59,1.0,2003-09-01,0.0,4.0,,,0.0,22.0,42.0,0.0,87.0,15785.0,50.9,31000.0,208427.0,14.65
44756029,47833788.0,6700.0,36.0,,n/a,RENT,17820.0,Verified,credit_card,604xx,IL,27.21,0.0,1994-10-01,1.0,,,,0.0,7.0,10.0,0.0,0.0,12124.0,78.7,15400.0,12124.0,15.61
55140835,58711634.0,9600.0,36.0,Group Account Director,< 1 year,RENT,180000.0,Source Verified,moving,100xx,NY,11.62,0.0,1999-07-01,0.0,,,,0.0,6.0,15.0,0.0,0.0,29717.0,51.1,58200.0,47589.0,7.26
56300257,59971976.0,16000.0,36.0,Superintendent,10+ years,MORTGAGE,60000.0,Source Verified,credit_card,347xx,FL,6.66,0.0,1991-01-01,0.0,,,,0.0,9.0,19.0,0.0,0.0,15553.0,24.2,64200.0,78101.0,5.32
48474638,51723364.0,15075.0,36.0,workstation support tech,< 1 year,RENT,42000.0,Source Verified,debt_consolidation,921xx,CA,29.11,0.0,2008-11-01,1.0,,,,0.0,6.0,7.0,0.0,0.0,8980.0,71.3,12600.0,28914.0,25.57
44140438,47157261.0,22500.0,36.0,VP Marketing,4 years,RENT,146000.0,Verified,credit_card,100xx,NY,12.64,0.0,1997-03-01,0.0,44.0,,,0.0,7.0,25.0,0.0,0.0,5553.0,19.3,28700.0,39799.0,6.39
53111560,56611290.0,20000.0,60.0,TM Legal Asst (Paralegal),9 years,RENT,80000.0,Verified,debt_consolidation,301xx,GA,20.19,1.0,2003-06-01,0.0,8.0,49.0,,0.0,23.0,37.0,0.0,0.0,2482.0,14.4,17200.0,121031.0,13.33
57682846,61435578.0,9600.0,36.0,Division Chief,< 1 year,RENT,94000.0,Source Verified,major_purchase,840xx,UT,17.85,2.0,1998-08-01,0.0,19.0,19.0,,0.0,7.0,33.0,0.0,0.0,2427.0,97.1,2500.0,233194.0,11.53
58912145,62774859.0,25000.0,60.0,Court Clerk/Judicial Asst,10+ years,MORTGAGE,75000.0,Not Verified,credit_card,906xx,CA,12.35,1.0,1994-11-01,1.0,10.0,,,0.0,8.0,24.0,0.0,0.0,24412.0,71.4,34200.0,271811.0,19.19
46234734,49342464.0,32000.0,36.0,Sr.associate VP,10+ years,MORTGAGE,200000.0,Verified,debt_consolidation,282xx,NC,10.96,0.0,2003-08-01,1.0,76.0,76.0,,0.0,7.0,24.0,0.0,0.0,33081.0,53.2,62200.0,255609.0,12.69
46457823,49595602.0,20000.0,36.0,Laboratory Technologist,10+ years,MORTGAGE,90000.0,Source Verified,debt_consolidation,114xx,NY,18.99,0.0,1985-02-01,1.0,,,,0.0,23.0,34.0,0.0,0.0,50030.0,55.4,90300.0,387908.0,7.89
40432599,43297408.0,10000.0,36.0,Programming Analyst,4 years,RENT,72000.0,Source Verified,credit_card,211xx,MD,14.53,0.0,2009-03-01,1.0,28.0,,,0.0,5.0,14.0,0.0,0.0,20522.0,39.5,52000.0,30619.0,9.49
48636410,51885193.0,6000.0,36.0,Teacher,10+ years,MORTGAGE,35000.0,Source Verified,debt_consolidation,480xx,MI,36.35,0.0,1990-07-01,0.0,,,90.0,1.0,22.0,35.0,0.0,0.0,12172.0,55.9,24100.0,37982.0,12.29
50607947,53987764.0,30000.0,36.0,Registered nurse,7 years,RENT,60000.0,Verified,debt_consolidation,762xx,TX,24.9,0.0,1984-09-01,0.0,81.0,,,0.0,19.0,34.0,0.0,0.0,43978.0,63.7,69000.0,82781.0,12.69
55299646,58870396.0,13475.0,60.0,Machinist,5 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,907xx,CA,21.58,0.0,2011-02-01,0.0,,,,0.0,5.0,6.0,0.0,0.0,8655.0,91.1,9500.0,273639.0,18.25
39739478,42563200.0,20000.0,36.0,IT Manager/ Insurance Agent,3 years,MORTGAGE,73000.0,Source Verified,debt_consolidation,560xx,MN,21.88,0.0,2001-02-01,1.0,53.0,,,0.0,14.0,30.0,0.0,0.0,25319.0,58.5,43300.0,60213.0,14.99
55098405,58669129.0,6500.0,36.0,Manager,3 years,RENT,80000.0,Source Verified,debt_consolidation,300xx,GA,25.1,0.0,1998-08-01,1.0,84.0,84.0,,0.0,35.0,49.0,0.0,0.0,5930.0,30.3,19600.0,167355.0,11.53
43499757,46526492.0,24000.0,60.0,Home Loan Officer,1 year,RENT,185000.0,Source Verified,debt_consolidation,902xx,CA,11.97,0.0,1999-04-01,1.0,,,,0.0,19.0,23.0,0.0,0.0,13834.0,86.5,16000.0,59231.0,15.61
55199394,58770146.0,12000.0,36.0,Lead Esthetician/Marketing Mgr.,7 years,MORTGAGE,109000.0,Source Verified,debt_consolidation,604xx,IL,4.97,1.0,1984-08-01,0.0,20.0,,,0.0,13.0,18.0,0.0,0.0,14367.0,81.6,17600.0,14367.0,9.17
38078141,40840855.0,25500.0,36.0,team leader 1,10+ years,MORTGAGE,110000.0,Source Verified,debt_consolidation,754xx,TX,28.54,0.0,1994-09-01,1.0,,,,0.0,15.0,37.0,0.0,0.0,29115.0,58.5,49800.0,142475.0,12.99
60910504,64952222.0,5000.0,36.0,rN,6 years,MORTGAGE,65000.0,Not Verified,credit_card,328xx,FL,36.67,0.0,1996-11-01,0.0,,,118.0,1.0,17.0,62.0,0.0,7298.0,20253.0,49.5,40900.0,221240.0,13.33
46683962,49831738.0,28000.0,60.0,Director - PMO,2 years,MORTGAGE,125000.0,Source Verified,credit_card,333xx,FL,22.24,0.0,1996-02-01,1.0,,,,0.0,5.0,21.0,0.0,0.0,52519.0,97.3,87800.0,86524.0,13.33
58480474,62299199.0,15000.0,60.0,Copywriter,< 1 year,RENT,43000.0,Not Verified,credit_card,432xx,OH,25.43,0.0,1999-07-01,0.0,42.0,,,0.0,9.0,14.0,0.0,0.0,17564.0,69.4,25300.0,39889.0,9.17
23383283,25746207.0,9600.0,36.0,Planner,4 years,MORTGAGE,35855.0,Not Verified,debt_consolidation,391xx,MS,23.0,0.0,1998-11-01,1.0,48.0,,,0.0,7.0,26.0,0.0,0.0,7954.0,93.6,8500.0,65379.0,13.33
51917528,55347286.0,10000.0,36.0,Derrick hand,3 years,MORTGAGE,98567.0,Verified,major_purchase,807xx,CO,24.53,0.0,2008-07-01,0.0,54.0,54.0,,0.0,16.0,26.0,0.0,610.0,4616.0,18.5,25000.0,152902.0,13.33
53392945,56872709.0,3625.0,36.0,Staff Engineer,3 years,OWN,75000.0,Not Verified,debt_consolidation,907xx,CA,18.02,0.0,2000-11-01,1.0,27.0,38.0,,0.0,13.0,28.0,0.0,2223.0,9333.0,52.4,17800.0,799125.0,17.86
42493856,45460601.0,24000.0,60.0,"Senior Director, Web & Technology",4 years,RENT,100000.0,Source Verified,debt_consolidation,904xx,CA,11.47,0.0,2001-06-01,0.0,,,114.0,1.0,10.0,15.0,0.0,0.0,13017.0,80.4,16200.0,14983.0,13.33
57724390,61477172.0,5000.0,36.0,claims rep,10+ years,MORTGAGE,71000.0,Verified,other,121xx,NY,11.39,5.0,1987-09-01,2.0,1.0,,,0.0,11.0,18.0,5.0,0.0,21298.0,103.4,20600.0,192928.0,17.86
56462872,60144615.0,32000.0,60.0,Inventory Analyst,2 years,RENT,73000.0,Verified,major_purchase,300xx,GA,14.02,0.0,2005-05-01,0.0,41.0,,,0.0,5.0,8.0,0.0,0.0,16293.0,84.0,19400.0,32844.0,18.55
40563357,43428198.0,2500.0,36.0,technical advisor,3 years,MORTGAGE,50000.0,Source Verified,credit_card,331xx,FL,23.01,0.0,2008-02-01,0.0,,,,0.0,11.0,11.0,0.0,0.0,14889.0,33.2,44800.0,32167.0,7.49
57893783,61646528.0,28000.0,60.0,Auto Claim Manager,9 years,MORTGAGE,104000.0,Source Verified,credit_card,131xx,NY,24.9,0.0,1999-09-01,0.0,,,,0.0,19.0,51.0,0.0,0.0,60207.0,84.6,71200.0,255254.0,9.17
53884338,57425065.0,4925.0,36.0,driver,7 years,RENT,35000.0,Not Verified,home_improvement,305xx,GA,12.11,0.0,2005-06-01,3.0,48.0,48.0,50.0,1.0,11.0,20.0,0.0,0.0,619.0,4.2,14900.0,6932.0,17.86
39589687,42413412.0,10000.0,36.0,Mechanic,5 years,RENT,38000.0,Not Verified,credit_card,900xx,CA,19.2,0.0,1997-03-01,0.0,,,,0.0,6.0,8.0,0.0,0.0,14045.0,61.6,22800.0,24100.0,7.49
49106715,52415443.0,14375.0,36.0,CAO,10+ years,MORTGAGE,44200.0,Not Verified,debt_consolidation,320xx,FL,28.34,1.0,1999-06-01,0.0,9.0,46.0,,0.0,12.0,25.0,0.0,0.0,13931.0,79.2,17600.0,115855.0,13.99
60275899,64252639.0,28000.0,60.0,Database Administrator,< 1 year,RENT,105000.0,Not Verified,debt_consolidation,928xx,CA,12.62,0.0,2001-08-01,1.0,,,,0.0,8.0,15.0,0.0,0.0,18585.0,32.0,58000.0,40135.0,10.99
51880550,55310386.0,5000.0,36.0,Unit Communications Associate,3 years,RENT,31000.0,Not Verified,debt_consolidation,207xx,MD,26.71,0.0,2009-09-01,0.0,40.0,42.0,,0.0,7.0,10.0,0.0,0.0,1992.0,29.7,6700.0,30620.0,13.33
42733403,45730139.0,35000.0,60.0,Sr. Programmer Analyst,8 years,OWN,95000.0,Verified,debt_consolidation,014xx,MA,20.94,0.0,2002-04-01,0.0,32.0,,,0.0,13.0,25.0,0.0,0.0,32001.0,72.4,44200.0,232933.0,21.67
58141222,61944971.0,15000.0,60.0,Operations Manager,1 year,MORTGAGE,66990.0,Not Verified,credit_card,443xx,OH,19.65,0.0,2001-11-01,1.0,69.0,,,0.0,11.0,15.0,0.0,0.0,14104.0,65.3,21600.0,26675.0,13.33
47210773,50439512.0,4000.0,36.0,Diesel technican,1 year,RENT,42000.0,Verified,major_purchase,894xx,NV,29.43,0.0,2008-08-01,1.0,,,,0.0,15.0,18.0,0.0,0.0,2976.0,25.0,11900.0,73467.0,15.61
59161765,63049543.0,10000.0,60.0,Relationship manager ,< 1 year,RENT,55000.0,Source Verified,credit_card,920xx,CA,9.53,0.0,2005-09-01,0.0,47.0,,,0.0,14.0,24.0,0.0,0.0,7184.0,86.6,8300.0,75331.0,8.18
59180663,63058431.0,15000.0,36.0,Asst. Public Affairs Officer ,10+ years,RENT,90000.0,Source Verified,credit_card,967xx,HI,26.09,1.0,2001-03-01,2.0,5.0,,,0.0,11.0,45.0,0.0,0.0,40280.0,76.0,53000.0,276239.0,13.33
46752619,49900345.0,5000.0,36.0,floor maintenance,6 years,MORTGAGE,27000.0,Source Verified,debt_consolidation,890xx,NV,31.87,0.0,1996-08-01,0.0,29.0,,,0.0,6.0,15.0,0.0,448.0,3692.0,58.6,6300.0,101449.0,12.69
60255511,64232235.0,24000.0,60.0,RN Clinical Nurse Educator,10+ years,OWN,90000.0,Not Verified,credit_card,028xx,RI,16.28,0.0,1993-05-01,1.0,,,,0.0,21.0,28.0,0.0,0.0,30650.0,59.2,51800.0,230511.0,9.99
40371855,43236631.0,6000.0,36.0,,n/a,MORTGAGE,47000.0,Verified,credit_card,127xx,NY,32.56,0.0,2005-10-01,1.0,24.0,,,0.0,9.0,11.0,0.0,0.0,13129.0,88.1,14900.0,118525.0,12.39
38556080,41339894.0,10000.0,36.0,PRESIDENT/CEO/SOLE  SHAREHOLDER,10+ years,MORTGAGE,175000.0,Verified,moving,300xx,GA,5.17,3.0,1979-08-01,2.0,15.0,15.0,,0.0,21.0,58.0,0.0,0.0,5257.0,17.8,29600.0,341319.0,15.99
39319818,42123555.0,9200.0,36.0,Dis Aide I,10+ years,RENT,39000.0,Source Verified,credit_card,925xx,CA,24.74,0.0,1983-02-01,0.0,,,68.0,1.0,9.0,21.0,0.0,0.0,9384.0,61.7,15200.0,25546.0,11.44
49783487,53112214.0,8000.0,36.0,,n/a,RENT,32500.0,Source Verified,other,841xx,UT,11.19,0.0,2007-07-01,0.0,,,,0.0,16.0,21.0,0.0,0.0,6634.0,30.2,22000.0,124942.0,10.99
55951053,59612871.0,5000.0,36.0,Supervisor,3 years,MORTGAGE,40000.0,Verified,car,806xx,CO,29.49,0.0,2002-08-01,3.0,,,106.0,1.0,7.0,14.0,0.0,0.0,5373.0,30.0,18000.0,171738.0,9.99
40197410,43062133.0,20000.0,36.0,Floorhand ,1 year,MORTGAGE,67500.0,Source Verified,debt_consolidation,751xx,TX,26.65,0.0,2007-05-01,0.0,74.0,74.0,,0.0,16.0,30.0,0.0,1265.0,32576.0,62.5,52100.0,130348.0,13.33
38475824,41269636.0,35000.0,36.0,director,9 years,MORTGAGE,300000.0,Verified,credit_card,068xx,CT,7.16,0.0,1997-02-01,1.0,,,,0.0,6.0,9.0,0.0,0.0,1694.0,65.2,2600.0,656277.0,17.14
52078092,55537864.0,35000.0,60.0,Production Manager,4 years,MORTGAGE,80000.0,Verified,debt_consolidation,117xx,NY,21.78,0.0,1988-09-01,0.0,45.0,,67.0,2.0,11.0,16.0,0.0,0.0,32275.0,50.4,64000.0,46189.0,12.69
54878294,58449009.0,21000.0,60.0,Software analyst,10+ years,RENT,65000.0,Source Verified,credit_card,365xx,AL,29.82,0.0,1996-11-01,1.0,,,,0.0,11.0,20.0,0.0,0.0,15056.0,69.1,21800.0,46396.0,17.57
47251246,50479997.0,35000.0,60.0,System Analysis,4 years,MORTGAGE,175000.0,Source Verified,debt_consolidation,871xx,NM,9.35,0.0,1985-01-01,0.0,27.0,,,0.0,24.0,43.0,0.0,0.0,46217.0,48.1,96000.0,246597.0,9.99
55372634,58974397.0,15450.0,36.0,Incident Response,2 years,MORTGAGE,106400.0,Not Verified,debt_consolidation,335xx,FL,10.55,0.0,1998-09-01,1.0,,73.0,77.0,1.0,5.0,15.0,0.0,0.0,6175.0,66.0,9350.0,237704.0,13.33
48130697,51370435.0,19125.0,36.0,Outside sales,< 1 year,RENT,55000.0,Verified,small_business,829xx,WY,4.06,0.0,2000-03-01,0.0,,,,0.0,11.0,25.0,0.0,0.0,4344.0,21.1,20600.0,223055.0,16.99
59089168,62976881.0,4950.0,36.0,Academic Coach,10+ years,MORTGAGE,83000.0,Source Verified,other,933xx,CA,8.07,3.0,1987-10-01,0.0,5.0,40.0,,0.0,7.0,18.0,0.0,380.0,36647.0,56.1,37300.0,331299.0,15.61
42405160,45371956.0,4000.0,36.0,maintenance electrician,1 year,MORTGAGE,120000.0,Not Verified,vacation,400xx,KY,14.56,0.0,2003-01-01,2.0,,,,0.0,10.0,39.0,0.0,0.0,23741.0,71.3,33300.0,310793.0,8.18
60870596,64912325.0,15000.0,36.0,Director of Corporate Communications,5 years,RENT,95000.0,Not Verified,credit_card,100xx,NY,21.48,0.0,2003-01-01,1.0,27.0,63.0,,0.0,16.0,36.0,0.0,0.0,21027.0,36.8,57200.0,53626.0,8.18
46416347,49554065.0,20000.0,36.0,Heavy Equipment Mechanic,2 years,MORTGAGE,45000.0,Source Verified,debt_consolidation,335xx,FL,15.6,0.0,2002-10-01,0.0,25.0,,,0.0,6.0,16.0,0.0,0.0,14959.0,71.2,21000.0,129879.0,9.17
39320273,42124029.0,15950.0,60.0,accounting credit department,< 1 year,RENT,40000.0,Source Verified,debt_consolidation,921xx,CA,31.55,0.0,2005-08-01,1.0,,,,0.0,18.0,33.0,0.0,0.0,9366.0,68.9,13600.0,49449.0,25.57
45664449,48772170.0,17000.0,36.0,Architect,3 years,RENT,125000.0,Not Verified,debt_consolidation,070xx,NJ,20.95,0.0,2000-04-01,0.0,28.0,,,0.0,10.0,31.0,0.0,50.0,33391.0,74.9,44600.0,48663.0,7.89
40237829,43102576.0,24000.0,60.0,diagnostic technician,1 year,OWN,60000.0,Source Verified,debt_consolidation,605xx,IL,11.86,0.0,2005-09-01,0.0,72.0,77.0,,0.0,9.0,17.0,0.0,0.0,12649.0,48.6,26000.0,23737.0,15.59
59171594,63069388.0,35000.0,60.0,Senior Software Engineer,1 year,MORTGAGE,115000.0,Verified,credit_card,532xx,WI,34.71,0.0,1995-05-01,0.0,,,,0.0,13.0,35.0,0.0,0.0,78984.0,73.0,108590.0,367112.0,13.99
